RA,TURMA11202130002,DA1MCTC024-15SB
11052813,NA1MCZB015-13SA
11052813,NAESZI034-17SA
11201920176,DA1ESHC034-21SB
11202021488,NA2ESTO004-17SB
11202021488,NB3BCN0402-15SA
11202131093,NA1NHT5013-15SA
11202231866,DA1ESHR026-14SB
21026416,DA1MCTC002-15SB
21026416,NA1NHI5011-13SA
11035313,NA1ESTU029-17SA
11035313,NAESTI003-17SA
11202021040,NAMCZA017-13SA
11201810694,NA3BCM0504-15SA
11201810694,NA3BCL0306-15SA
11201810694,NA4BCN0402-15SA
11201921905,NAESTA016-17SA
11201921905,NA1ESTI013-17SA
11201921017,NA2ESHP004-13SB
11073413,DA1ESTU032-17SA
11073413,NA2ESTU026-17SA
11201921825,NA1MCTA002-17SA
11201922186,NANHH2026-13SB
11201922186,DANHZ2144-18SB
11201922186,DANHZ2112-18SB
11201922186,NA1ESHP018-14SB
11201922006,NA1NHT4040-15SA
11201921383,DB1BHS0007-23SB
11202320437,NB2BCM0505-22SA
11101212,DANHZ1015-15SA
11201721927,NB1ESTO902-17SA
11202320588,DA1BCS0002-15SA
11202310070,DA1ESHC018-17SB
11202310070,DA1ESHC030-17SB
11201920123,NA1NHI5011-13SB
11201920123,NA1ESHP022-14SB
11202130179,NA1NHT1053-15SA
11202130179,NB1NHZ5020-15SA
11202021726,NB1NHZ5020-15SA
11201920687,NA1NHZ5016-15SA
11026913,NA1MCZB035-17SA
11201921902,NA1ESTG025-17SB
11201921902,DA1ESZG032-17SB
11201810547,NA1ESZU013-17SA
11201921844,NA2BCN0404-15SA
11202020041,DB1BCM0506-15SB
11202020041,DANHI2049-13SA
11202020147,NB1MCTB001-17SB
11202111567,NA1ESHC031-17SB
11201810078,NA1NHZ5020-15SA
11201810078,NA1NHI5011-13SB
11202321599,DA3BCN0404-15SA
11202321599,DA9BCJ0204-15SA
11202321599,DA1BCL0306-15SA
11202321599,DA1BCN0402-15SA
11201920541,NA1ESHP026-14SB
11201922269,NA1ESHP026-14SB
11201922269,NA1NHZ5016-15SB
11202310048,DA1ESTO012-17SB
11202232185,DA1MCZC016-15SB
11202231915,NA4BCL0306-15SA
11202111967,NA1ESZE078-17SA
11202321612,DA1ESHR008-21SB
11202231812,DB2BCN0405-15SA
11201812016,NA1MCTC011-15SB
11201812016,NA1MCTC002-15SB
11091716,NANHZ6007-18SA
11091716,NA1ESZE078-17SA
11201921769,DA1ESZT017-17SB
11201921769,DA1NHI5015-15SB
11033013,NA1BHS0008-23SB
11202310111,NB1ESTO013-17SA
11202310111,NB3BCN0402-15SA
11202131751,NA1BCN0402-15SA
11053115,DA1MCTB027-13SA
11202130109,DB1BHS0007-23SB
11201811117,NA1NHZ5016-15SA
11201811117,NANHZ1074-15SA
11201811117,NA1NHI5011-13SA
11201921874,NAESZI034-17SA
11202021110,DA1NHZ6003-18SA
11201921122,NAMCZA014-17SA
11201921122,NA1MCZB015-13SA
11201921122,NAMCZA017-13SA
11202021347,NA1MCZC016-15SB
21053816,NB2BCJ0203-15SA
11202021642,NAMCTA014-15SA
11202021642,NA1MCTB023-17SA
11201921422,NAMCTA014-15SA
11202020966,NB1BIN0406-15SB
11202020966,NA1NHZ5016-15SB
11202231050,DANHZ2106-18SB
11201921814,NB1BCJ0203-15SB
11202022278,DA1ESZM001-17SA
11113213,NA2ESHP004-13SB
11202232029,DA1BHO0102-15SB
11202232029,DA1ESHR018-21SB
11202320501,DA1ESZB021-17SB
11202130157,DA1ESTO016-17SA
21019611,NA1ESTU029-17SA
11202231585,NA1MCTC002-15SB
21073016,NA1ESTO001-17SA
11202320507,DA1NHT4040-15SA
11022314,NA1ESTE019-17SA
11202232247,DB1BCM0506-15SB
11201811373,DA1MCZA025-13SA
11202020933,NA1BCM0506-15SB
11201720120,NANHT3069-15SA
11201720120,NA1NHT3013-15SA
11201720120,ND2BCM0506-15SA
11201720120,NANHT3095-15SA
11202021442,NA1ESHC030-17SB
11202021442,DB1BHS0007-23SB
11201921953,DA1ESHR027-21SB
11202320518,DB1BCJ0204-15SB
11201721695,NA1MCTC024-15SB
11201721695,NA2MCTC007-20SB
11202230430,DA1BIQ0602-15SA
11202231636,DA1BCJ0203-15SA
11201721154,NA1ESZP038-14SB
11201812044,DA1ESTU032-17SA
11202130433,NB1BHO1102-19SB
11202130433,DA1BHS0008-23SB
11202231237,NAESZE045-17SA
11202231134,ND1BCM0506-15SA
11202231134,NA1BIR0004-15SA
11080516,NA1ESTO017-17SA
11202020208,DA1ESHC024-19SB
11202321687,DA1BHQ0003-15SB
11097215,NA1MCTC007-20SB
11097215,NA1MCTC002-15SB
11202232272,NA1ESHP022-14SB
11202232272,NA1ESHP026-14SB
11202232272,NA1ESZP038-14SB
11003914,NANHT1030-15SA
11202231905,DA1NHZ6001-18SA
11202231905,DA1LHZ0010-19SB
11202020950,NA1ESHP007-13SB
11202020639,NA1ESHR025-14SB
11202212421,NA2MCTA028-15SA
11202232278,NA1LIE0001-19SA
11201810534,NAMCZA017-13SA
11202231035,NA2ESTO011-17SA
11202332356,DB2BCN0405-15SA
11055216,NA1ESZB031-17SB
11201932448,NA1MCZC016-15SB
11201811282,NAMCZA035-17SA
11201811282,NAMCZA017-13SA
11202332420,DA1BCN0404-15SA
11202332420,DA7BCJ0204-15SA
11202332420,DA1BCN0402-15SA
21059316,DA1ESHR018-21SB
11202131271,DABHQ0004-19SB
11202131271,NB1ESTO013-17SA
11201921104,DA1ESTG019-17SB
11114915,NANHZ6009-18SA
11114915,DA1ESTO012-17SA
11202012134,NANHH2040-13SB
11201722748,NANHT3095-15SA
11202231492,DANHI2049-13SA
11202021618,NA1ESTU023-17SA
11202021618,NANHZ6007-18SA
11202131276,NB3BCN0402-15SA
11202022213,NA1ESHT005-17SB
11202022213,DA1ESTU040-17SA
11202022213,DA1NHZ1091-19SA
11202210105,NA1ESHP027-14SB
11202130346,NB2BCN0404-15SA
11202130346,NA3BCN0402-15SA
11202130390,NA2ESTO012-17SB
11202130390,NA1NHI5011-13SB
21042815,DA1BHS0005-19SB
11202021557,DA1BIR0603-15SA
11202021557,DA1ESHT010-17SB
11202021557,DAESTG013-17SA
11201812084,NA1MCTB009-17SB
21050915,DA1ESHP013-22SB
21050915,DA1ESHR027-21SB
11201921021,NA1ESTU037-17SA
11201932608,NA1NHZ5020-15SA
11202321552,DA1BCN0402-15SB
11201810840,NAMCTA004-17SA
11201810840,DAMCTA027-17SA
11201810840,DAMCTA014-15SA
11202231021,NB2BIR0603-15SB
13201910020,NA1ESZC039-21SB
13201910020,NA1ESHC040-21SB
11201720906,NA1ESTG022-17SB
11033811,NANHT3089-15SA
11201811268,NA1ESZB031-17SB
11202231974,DB1BCM0506-15SA
11201920330,DA1ESHC034-21SB
11201722034,NA1ESZE099-17SA
11119815,NA1ESTO001-17SA
11119815,NA1ESTA002-17SA
11094311,NA2NHZ5020-15SA
11094311,NANHT1030-15SA
11202131857,ND2BCM0506-15SA
11202321732,DA1BIS0003-15SA
11202321732,DB1NHZ6001-18SA
11201920898,NA1ESHC031-17SB
11202231057,NA1MCZB015-13SA
11201920166,DA1NHZ5014-15SA
11201811770,NA1BCN0404-15SA
11201811770,NA2BCJ0204-15SA
11202231211,NA1ESHP022-14SB
11102409,DA1ESTA004-17SA
11102409,DA1ESTO012-17SA
11202230920,NA1ESHP022-14SB
11202321274,DA1BIR0004-15SA
11202231950,NB1BIQ0602-15SB
11202321226,DB2BCN0402-15SA
11202130175,DANHI2049-13SA
11202020530,DB1BCM0504-15SA
11202020530,DA1NHZ5014-15SA
11202020530,DA1MCZD002-18SA
11202020530,DA1NHZ1091-19SA
11202020707,NA1ESZE078-17SA
11105915,DAMCTA014-15SA
11201722076,NB1BCN0407-15SB
11201810873,DA1BCJ0203-15SA
11201810873,DA1ESTO012-17SA
11202321269,NA1BCN0402-15SB
11018516,DAMCTA014-15SA
11018516,NA2MCTB001-17SA
11018516,NAMCTA017-17SA
11201810211,NBBHO0002-19SB
13201723132,DA1ESHR030-21SB
13201723132,DA1ESHR025-14SB
11201811246,NA1MCTC007-20SB
11202131235,DA2BIR0004-15SA
11201822520,NA1ESHR006-13SB
11202232244,DB1BCM0506-15SB
11201810342,NA1NHZ4080-20SA
11202111203,DB1BHS0007-23SB
11201920562,DB1BHS0007-23SB
11202232371,DA1BIS0003-15SB
11202232371,DB1NHZ6001-18SA
11201921969,NA1ESZU010-17SA
11202320739,NA1NHZ6003-18SA
11073011,DAESTE023-17SA
11202112014,DA1BHO1335-15SB
11202112014,NA1BHO0102-15SB
11201811980,NA1NHZ5020-15SA
11201921758,DA1ESHP027-14SB
11201921758,NA1ESHT013-22SB
11083814,NA1NHZ4074-15SA
11083814,NA1ESZE078-17SA
11202021765,DA1ESTO005-17SB
11201921295,NA1ESTO012-17SB
11201921295,NA1BIR0603-15SB
11202130232,NA1ESTG023-17SB
11201720134,NAMCZA017-13SA
11202130047,NA3BCM0504-15SA
11202130047,DD1BCM0506-15SA
11202310034,DA1NHZ5019-15SA
11202310034,DA1NHZ1091-19SA
13201910034,NA1ESHT010-17SB
13201910034,NA1ESHT001-17SB
11201921010,DB1BHS0007-23SB
11201920937,NAESZU035-17SA
11201812223,DA1ESHR026-14SB
11201922348,DA1ESTO012-17SB
11201921612,NAMCZA017-13SA
11201921612,NB1NHZ5020-15SA
11202232168,DB1BIR0603-15SA
11201720082,NA1ESTA008-17SA
11201720082,DB1ESTB018-17SB
11202230703,NAESTS008-17SB
13201910031,DA1ESHR027-21SB
11202130262,DA2MCTA037-17SA
11202022164,NA1ESZG013-17SB
11202022164,NA1ESHC018-17SB
11201722222,DA1ESHC040-21SB
11201721713,NB1BCM0505-22SB
11202022230,NA1ESZG013-17SB
11202021852,DA1ESTU040-17SA
11202230317,DB1BIQ0602-15SA
11202020600,DA1ESZG013-17SB
11202130329,NAESZE045-17SA
11020016,NA1ESHP022-14SB
11202320690,NA1ESHP013-22SB
11201921613,NAMCTA017-17SA
11202020693,NA1NHZ6006-18SA
11202020693,NANHZ6009-18SA
11201822547,NA1MCZC019-20SB
21086915,DA1ESZG041-17SB
11202021572,DA1LHZ0010-19SB
11202021572,NA1ESHP007-13SB
11202232373,NA1BIN0406-15SB
11201722690,DA1MCTC011-15SB
11036915,NA1ESTM004-17SA
11201810577,NAMCZA038-17SA
11021211,NA2ESTO012-17SB
11202020569,NAESTE022-17SA
11201921885,DA1NHZ5019-15SB
11202230574,NA2ESTO012-17SB
11029216,DA1ESTO001-17SA
11202230828,NA1ESTU025-17SA
11201721494,NA1ESTU011-17SA
11201721494,NA1MCZB015-13SA
11201721494,NB1NHZ5020-15SA
11017211,DA1ESZM001-17SA
11201721160,NA4BCJ0204-15SB
11202020297,NA1NHI5011-13SA
21010816,NA1ESHP007-13SB
11202231786,NA1ESHT021-17SB
11202231786,NANHZ2109-18SB
11202231786,NA1BIN0406-15SB
11202231786,NB2BIR0004-15SB
11202231786,NA1ESHP026-14SB
21076515,DA1ESZG013-17SB
21076515,NANHH2026-13SB
11202230759,DB3BCJ0203-15SA
11202231422,DAMCTA027-17SA
11201920290,DA1ESZG012-17SB
11201920290,NA1ESTO008-17SA
11201920290,DA1ESZU023-17SA
11201920290,DA2ESTO902-17SA
11202020570,NANHI2049-13SA
11202020621,NA1MCTC007-20SB
11202020621,NA1MCTB009-17SB
11202020621,NC1MCTA028-15SA
11202020610,NA1NHZ4074-15SA
11201811793,NA1BHS0008-23SB
11202332362,NB3BCL0306-15SA
11201921731,NB2BCN0404-15SA
11201921731,NB3BCN0402-15SA
11201811975,NB1BHO1102-19SB
11202022187,NA1ESHT001-17SB
11202230739,NA1BCM0506-15SA
11202320719,DA7BCJ0204-15SA
11202020941,NB2ESTO902-17SA
11201722231,NANHZ2106-18SB
11201722756,NB1ESTO902-17SA
11201810303,ND1BCM0506-15SA
21068012,DB1BHQ0003-15SB
11202022076,NA2BCN0404-15SB
11201920282,NB1BCL0307-15SB
11202232282,NA1BHO0102-15SB
11202111674,DA1LHZ0010-19SB
11201812117,NAESTE015-17SA
11202111303,NB2BCN0404-15SA
11202020177,DA1NHT4017-15SA
11201721924,NAESZS012-17SB
11201920919,NB1BCN0402-15SA
11201920549,NANHI2049-13SA
11201920549,NA1ESTA019-17SA
11202020828,NA1ESTO903-17SB
11202231302,NB1BCM0506-15SA
11202231302,NAESZE045-17SA
11202231302,NA1NHZ6006-18SA
11202230332,NB3BCL0307-15SA
11202022077,NB1ESTO012-17SB
11202022077,NA1MCTC007-20SB
11201932522,NA1ESTU011-17SA
11201932522,NAESZI030-17SA
11201920924,NAESTA014-17SA
11201920924,NA1NHZ4004-15SA
21046616,NA1ESTG022-17SB
11201822519,NA1ESTE019-17SA
11201921719,NA1MCTC023-15SB
11202021507,NAMCTA017-17SA
11202021507,NAMCZA035-17SA
11202021507,NA1MCTB023-17SA
11201920896,NA1ESTO004-17SB
11201920986,NA6BCL0307-15SA
11201920986,NB1BCM0506-15SA
11201920986,NB1BCJ0203-15SA
11202021639,NA1ESTU023-17SA
11201720352,NA1ESHT023-17SB
11202022211,DA1BCN0402-15SB
11201721795,NA1NHT4040-15SA
11201920221,NA1ESTO004-17SB
11201920221,NA1ESTU023-17SA
11201920221,NA1ESZU019-17SA
11202321066,NB1BCN0405-15SB
11201920793,NA1ESTU007-17SA
21017911,NA1ESHC024-19SB
11202321072,DA1ESTU040-17SA
11202322022,DA1BCN0402-15SB
11202130864,NAMCTC014-13SA
11202111760,NB1MCTB009-17SB
11201920100,NB1BCM0506-15SB
11202020921,NAMCZA017-13SA
11201811508,NANHT3095-15SA
11202020196,DA1NHZ5014-15SA
11202020196,DA1MCZD002-18SA
11202020568,DA1ESZC017-17SB
11202020568,DA1ESHC027-21SB
11202021365,DAESTG008-17SB
11202231583,NA1ESTA002-17SB
11044313,NA2BCN0405-15SA
11202130833,DA1NHZ4080-20SA
11202130834,NANHI2049-13SA
11202021312,NB1MCTB009-17SB
11202021312,NA3BCN0402-15SB
11202230316,DA1NHZ3091-22SA
11202230316,DB3BCN0402-15SA
11202230531,NA2BCJ0204-15SA
11202231036,NB1BIN0406-15SB
11201810382,NAESZA018-17SA
11202230603,DANHZ1024-15SA
11202230603,DA1ESZS016-17SB
11202020769,NA1NHI5011-13SB
11202232256,DB1ESTO012-17SB
11201822580,NB1NHZ5020-15SA
11201920435,NA1ESZT017-17SB
11201920435,NA1ESHT001-17SB
11202312272,DA1ESTM014-17SA
11202312272,DA1BIR0004-15SB
11202312272,DA1ESTA004-17SA
11202312272,DA1ESZS018-17SB
11202312272,DA1BCN0407-15SA
11202312272,NAESTS008-17SB
11202312272,DA9BCJ0204-15SA
11202312272,DA1BIL0304-15SA
11202312272,DB1BIS0003-15SA
11202312272,NB5BCL0307-15SA
11202312272,NA2ESTA002-17SB
11202312272,ND2BCM0506-15SA
11201810483,NA1LHZ0038-22SB
11202212407,NA1BHO1335-15SB
11201920271,NA1ESTG020-17SB
11201921231,NA1ESHC018-17SB
11201921231,NB1ESTO013-17SA
11202021859,NA2ESTO017-17SA
11201920145,NA1ESZP038-14SB
11201920145,ND1ESTO903-17SB
11079615,DA1ESTU024-17SA
11202322284,DB1BHP0202-15SB
11202021158,NB1ESTO012-17SB
11202021158,NA1MCTC007-20SB
11201722965,DA1BIS0003-15SB
